,Name,Commit,Runtime,Hostname,Notes,GPU Type,Sweep,Tags,End Time,Created,State,Group,epochs,lr,max_len,model_name,batch_size,epoch,fold_accuracy,fold_f1,fold_precision,fold_recall,mean_accuracy,mean_f1,mean_precision,mean_recall,std_accuracy,std_f1,std_precision,std_recall,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss_epoch,train_loss_step,train_precision_epoch,train_precision_step,train_recall_epoch,train_recall_step,val_acc,val_f1,val_loss,val_precision,val_recall,fold_loss,fold_roc_auc,mean_loss,mean_roc_auc,std_loss,std_roc_auc,train_acc,train_f1,train_loss,trainer/global_step,val_acc_epoch,val_acc_step,val_f1_epoch,val_f1_step,val_loss_epoch,val_loss_step,model_size,model_architecture,model_type
592,rare-sweep-154,d62455888b3f74af3ad053569690a1603b417a0f,171,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T02:06:12.000Z,2023-10-05T02:03:21.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.52926617860794,0.50423914194107,0.526203691959381,0.52926617860794,0.501902043819427,0.479879009723663,0.499979770183563,0.501902043819427,0.0305171478886505,0.0255621375000446,0.0311444376794779,0.0305171478886505,0.499249666929245,0.463636368513107,0.470563262701034,0.45893719792366,0.698702335357666,0.687292397022247,0.498709768056869,0.45833334326744,0.499249666929245,0.463636368513107,0.52926617860794,0.50423914194107,0.691585600376129,0.526203691959381,0.52926617860794,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
593,gallant-sweep-234,d62455888b3f74af3ad053569690a1603b417a0f,174,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T06:04:18.000Z,2023-10-05T06:01:24.000Z,finished,,4,2e-05,128,bert-base-uncased,,4,0.51127004623413,0.479282259941101,0.500733137130737,0.51127004623413,0.501426696777343,0.479786723852157,0.497535407543182,0.501426696777343,0.00873295336111986,0.00850461679781277,0.00971289348927515,0.00873295336111986,0.487929254770279,0.563636362552642,0.466957658529281,0.563636362552642,0.699266076087951,0.666902661323547,0.488499045372009,0.563636362552642,0.487929254770279,0.563636362552642,0.51127004623413,0.479282259941101,0.693603694438934,0.500733137130737,0.51127004623413,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
594,different-sweep-571,d62455888b3f74af3ad053569690a1603b417a0f,225,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T02:35:44.000Z,2023-10-06T02:31:59.000Z,finished,,3,2e-05,256,bert-base-uncased,,3,0.435085982084274,0.42298811674118,0.435081124305725,0.435085982084274,0.497761243581771,0.479757261276245,0.49821480512619,0.497761243581771,0.0329204615941458,0.0316187352326077,0.0327588467039867,0.0329204615941458,0.530036270618438,0.627272725105285,0.504294335842132,0.560784339904785,0.692170798778533,0.700867891311645,0.528250575065612,0.616666674613952,0.530036270618438,0.627272725105285,0.435085982084274,0.42298811674118,0.695683598518371,0.435081124305725,0.435085982084274,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
595,upbeat-sweep-641,d62455888b3f74af3ad053569690a1603b417a0f,281,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T07:20:30.000Z,2023-10-06T07:15:49.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.456143289804458,0.439830183982849,0.450893372297287,0.456143289804458,0.500872403383255,0.479575276374816,0.496699100732803,0.500872403383255,0.0274292455171958,0.0230106861720965,0.0294536618723423,0.0274292455171958,0.492587357759475,0.272727280855178,0.471374779939651,0.272727280855178,0.697386980056762,0.710416674613952,0.492596536874771,0.272727280855178,0.492587357759475,0.272727280855178,0.456143289804458,0.439830183982849,0.696450591087341,0.450893372297287,0.456143289804458,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
596,hopeful-sweep-7,73076ced08b736bea3953de695094490d16f8b8d,9980,compute-container-otiefy-77756f7f5b-7vhck,-,NVIDIA A100 80GB PCIe,gaav4rln,,2023-09-05T06:40:44.000Z,2023-09-05T03:54:24.000Z,finished,,4,5e-05,256,TheBloke/llama-2-7B-Guanaco-QLoRA-GPTQ,,4,0.541264414787292,0.511590421199798,0.553225696086883,0.541264414787292,0.51760429739952,0.479498523473739,0.517600047588348,0.51760429739952,0.016362799063685,0.0266872475267966,0.0224007321434364,0.016362799063685,0.510563313961029,0.350000023841857,0.408918350934982,0.253393679857254,0.703698635101318,0.734206199645996,0.424811273813247,0.291666686534881,0.510563313961029,0.350000023841857,0.541264414787292,0.511590421199798,0.690432250499725,0.553225696086883,0.541264414787292,,,,,,,,,,4,,,,,,,7000000000,encoder_decoder,general_purpose_models
597,logical-sweep-87,d62455888b3f74af3ad053569690a1603b417a0f,138,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-04T23:01:25.000Z,2023-10-04T22:59:07.000Z,finished,,3,2e-05,256,bert-base-uncased,,3,0.491183936595916,0.476736009120941,0.491201758384704,0.491183936595916,0.497847586870193,0.479469549655914,0.49706482887268,0.497847586870193,0.0231036850665723,0.0193857838844963,0.0248852501394352,0.0231036850665723,0.488798767328262,0.718181848526001,0.46373027563095,0.676113367080688,0.698083281517028,0.688948631286621,0.482872903347015,0.6875,0.488798767328262,0.718181848526001,0.491183936595916,0.476736009120941,0.693439722061157,0.491201758384704,0.491183936595916,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
598,jumping-sweep-197,d62455888b3f74af3ad053569690a1603b417a0f,212,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T04:15:06.000Z,2023-10-05T04:11:34.000Z,finished,,5,3e-05,256,bert-base-uncased,,5,0.515326678752899,0.485635042190551,0.517959177494049,0.515326678752899,0.5130191385746,0.479362678527832,0.511205089092254,0.5130191385746,0.0198664792074096,0.0275468496168838,0.0315139517100262,0.0198664792074096,0.511751949787139,0.581818222999572,0.485670357942581,0.5,0.695450127124786,0.684929251670837,0.512753069400787,0.581818222999572,0.511751949787139,0.581818222999572,0.515326678752899,0.485635042190551,0.693499207496643,0.517959177494049,0.515326678752899,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
599,giddy-sweep-17,d62455888b3f74af3ad053569690a1603b417a0f,123,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-04T20:18:43.000Z,2023-10-04T20:16:40.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.457535296678543,0.424585372209548,0.453244715929031,0.457535296678543,0.502268701791763,0.479316198825836,0.500651365518569,0.502268701791763,0.025729500146267,0.0326563932555136,0.0265645363825091,0.025729500146267,0.50222223997116,0.472727298736572,0.475350201129913,0.46666669845581,0.697682440280914,0.69392055273056,0.503732681274414,0.476190507411956,0.50222223997116,0.472727298736572,0.457535296678543,0.424585372209548,0.69729745388031,0.453244715929031,0.457535296678543,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
600,restful-sweep-273,d62455888b3f74af3ad053569690a1603b417a0f,223,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T08:05:17.000Z,2023-10-05T08:01:34.000Z,finished,,5,2e-05,256,bert-base-uncased,,5,0.503067553043365,0.467973947525024,0.490525662899017,0.503067553043365,0.505077654123306,0.479276019334793,0.502757841348648,0.505077654123306,0.0232260206408128,0.0279945885067794,0.0225283560075339,0.0232260206408128,0.506785809993743,0.418181806802749,0.478625148534774,0.418181806802749,0.69549536705017,0.685033679008483,0.503219962120056,0.418181806802749,0.506785809993743,0.418181806802749,0.503067553043365,0.467973947525024,0.693436026573181,0.490525662899017,0.503067553043365,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
601,brisk-sweep-811,d62455888b3f74af3ad053569690a1603b417a0f,214,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T19:26:22.000Z,2023-10-06T19:22:48.000Z,finished,,3,2e-05,256,bert-base-uncased,,3,0.494194716215133,0.463406026363372,0.497822970151901,0.494194716215133,0.497944372892379,0.47924159169197,0.49876844882965,0.497944372892379,0.0250899175959446,0.0278322841042043,0.0242353650898282,0.0250899175959446,0.517796635627746,0.427272737026214,0.491030991077423,0.41700404882431,0.69561743736267,0.726060926914215,0.513834297657012,0.4375,0.517796635627746,0.427272737026214,0.494194716215133,0.463406026363372,0.694505453109741,0.497822970151901,0.494194716215133,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
602,sleek-sweep-362,d62455888b3f74af3ad053569690a1603b417a0f,165,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T12:52:11.000Z,2023-10-05T12:49:26.000Z,finished,,3,2e-05,128,bert-base-uncased,,3,0.520379543304443,0.498539328575134,0.511014819145202,0.520379543304443,0.499201029539108,0.479191201925277,0.495286881923675,0.499201029539108,0.0283494537063272,0.0271429665955398,0.0278691227917724,0.0283494537063272,0.509962975978851,0.236363649368286,0.485861957073211,0.238095253705978,0.695659577846527,0.729959607124328,0.508504390716552,0.269841283559799,0.509962975978851,0.236363649368286,0.520379543304443,0.498539328575134,0.692396640777587,0.511014819145202,0.520379543304443,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
603,elated-sweep-824,d62455888b3f74af3ad053569690a1603b417a0f,296,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T20:24:25.000Z,2023-10-06T20:19:29.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.491344451904296,0.469807058572769,0.488580077886581,0.491344451904296,0.498691022396087,0.479185229539871,0.496144694089889,0.498691022396087,0.0208629825982821,0.0197336319620958,0.0206551638398662,0.0208629825982821,0.505920648574829,0.509090900421142,0.484313309192657,0.5,0.695308446884155,0.682275414466857,0.505755066871643,0.512820541858673,0.505920648574829,0.509090900421142,0.491344451904296,0.469807058572769,0.696623265743255,0.488580077886581,0.491344451904296,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
604,azure-sweep-15,d62455888b3f74af3ad053569690a1603b417a0f,130,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-04T20:14:23.000Z,2023-10-04T20:12:13.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.502606272697448,0.484788179397583,0.50195699930191,0.502606272697448,0.495050066709518,0.479048055410385,0.494376647472381,0.495050066709518,0.0177990103071113,0.0196231710369111,0.0203721024888147,0.0177990103071113,0.498436957597732,0.181818187236785,0.476582646369934,0.200000002980232,0.698113441467285,0.712382793426513,0.496119052171707,0.222222223877906,0.498436957597732,0.181818187236785,0.502606272697448,0.484788179397583,0.691461026668548,0.50195699930191,0.502606272697448,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
605,legendary-sweep-319,d62455888b3f74af3ad053569690a1603b417a0f,225,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T10:33:08.000Z,2023-10-05T10:29:23.000Z,finished,,5,2e-05,256,bert-base-uncased,,5,0.482662975788116,0.459064304828643,0.479427427053451,0.482662975788116,0.497801709175109,0.479037171602249,0.500373202562332,0.497801709175109,0.0188938214633977,0.0208121260217207,0.0228823710903892,0.0188938214633977,0.504640281200408,0.472727298736572,0.486626535654068,0.46666669845581,0.698658049106597,0.679352045059204,0.511955678462982,0.476190507411956,0.504640281200408,0.472727298736572,0.482662975788116,0.459064304828643,0.695213258266449,0.479427427053451,0.482662975788116,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
606,expert-sweep-162,d62455888b3f74af3ad053569690a1603b417a0f,171,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T02:30:09.000Z,2023-10-05T02:27:18.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.526434481143951,0.505080580711364,0.527041673660278,0.526434481143951,0.499380761384964,0.479005014896392,0.500223290920257,0.499380761384964,0.0206729881058384,0.0211517604628829,0.0263481253729301,0.0206729881058384,0.496461898088455,0.527272760868072,0.473302513360977,0.492063522338867,0.699813783168792,0.712253510951995,0.50074303150177,0.523809552192688,0.496461898088455,0.527272760868072,0.526434481143951,0.505080580711364,0.691331386566162,0.527041673660278,0.526434481143951,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
607,lyric-sweep-670,d62455888b3f74af3ad053569690a1603b417a0f,332,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T09:31:56.000Z,2023-10-06T09:26:24.000Z,finished,,5,2e-05,256,bert-base-uncased,,5,0.565224468708038,0.545467436313629,0.561542451381683,0.565224468708038,0.500790894031524,0.478910595178604,0.498026311397552,0.500790894031524,0.0371106939598351,0.038404350285013,0.0372502714259175,0.0371106939598351,0.512901663780212,0.418181806802749,0.484913855791091,0.418181806802749,0.695514440536499,0.689657509326934,0.505456745624542,0.418181806802749,0.512901663780212,0.418181806802749,0.565224468708038,0.545467436313629,0.692188203334808,0.561542451381683,0.565224468708038,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
608,proud-sweep-659,d62455888b3f74af3ad053569690a1603b417a0f,239,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T08:37:10.000Z,2023-10-06T08:33:11.000Z,finished,,3,2e-05,256,bert-base-uncased,,3,0.488057076930999,0.45851194858551,0.481432497501373,0.488057076930999,0.50576531291008,0.478903609514236,0.511278253793716,0.50576531291008,0.0207924206920799,0.0261600830848524,0.0266536355569724,0.0207924206920799,0.496995866298675,0.463636368513107,0.47793424129486,0.45893719792366,0.696711778640747,0.6929532289505,0.501772880554199,0.45833334326744,0.496995866298675,0.463636368513107,0.488057076930999,0.45851194858551,0.696491479873657,0.481432497501373,0.488057076930999,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
609,rare-sweep-634,d62455888b3f74af3ad053569690a1603b417a0f,312,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T06:50:06.000Z,2023-10-06T06:44:54.000Z,finished,,5,2e-05,256,bert-base-uncased,,5,0.536863088607788,0.504321038722991,0.532506823539733,0.536863088607788,0.500735700130462,0.478897535800933,0.501045554876327,0.500735700130462,0.0261123563404122,0.0186388029454964,0.0252259043605086,0.0261123563404122,0.510733425617218,0.57272732257843,0.482171446084976,0.546558678150177,0.697131991386413,0.686941146850585,0.506938874721527,0.5625,0.510733425617218,0.57272732257843,0.536863088607788,0.504321038722991,0.693638443946838,0.532506823539733,0.536863088607788,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
610,snowy-sweep-771,d62455888b3f74af3ad053569690a1603b417a0f,267,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T16:39:07.000Z,2023-10-06T16:34:40.000Z,finished,,4,2e-05,128,bert-base-uncased,,4,0.496397346258163,0.445278167724609,0.483632802963256,0.496397346258163,0.504236233234405,0.478896701335907,0.502729588747024,0.504236233234405,0.00953580585590957,0.0213106901587229,0.011679685871285,0.00953580585590957,0.532951295375824,0.372727274894714,0.511839270591735,0.376623392105102,0.691713273525238,0.711815953254699,0.529957056045532,0.383333355188369,0.532951295375824,0.372727274894714,0.496397346258163,0.445278167724609,0.694852352142334,0.483632802963256,0.496397346258163,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
611,sweet-sweep-490,d62455888b3f74af3ad053569690a1603b417a0f,273,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T21:02:16.000Z,2023-10-05T20:57:43.000Z,finished,,5,2e-05,256,bert-base-uncased,,5,0.464877516031265,0.443044811487197,0.461344271898269,0.464877516031265,0.501271396875381,0.478886288404464,0.503129041194915,0.501271396875381,0.030890829799139,0.029390779420259,0.0364263291344463,0.030890829799139,0.488914012908935,0.527272760868072,0.467781156301498,0.492063522338867,0.697345376014709,0.702086567878723,0.488290518522262,0.523809552192688,0.488914012908935,0.527272760868072,0.464877516031265,0.443044811487197,0.696230709552764,0.461344271898269,0.464877516031265,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
612,fast-sweep-526,d62455888b3f74af3ad053569690a1603b417a0f,256,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T23:29:39.000Z,2023-10-05T23:25:23.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.505993366241455,0.489619493484497,0.518171370029449,0.505993366241455,0.508377826213836,0.478711539506912,0.506489795446395,0.508377826213836,0.0101813262416756,0.0227212099407934,0.0118122497444943,0.0101813262416756,0.514799714088439,0.281818181276321,0.485082298517227,0.287449389696121,0.696107923984527,0.708641290664672,0.516711831092834,0.3125,0.514799714088439,0.281818181276321,0.505993366241455,0.489619493484497,0.694993078708648,0.518171370029449,0.505993366241455,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
613,wise-sweep-1,d62455888b3f74af3ad053569690a1603b417a0f,239,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-04T19:46:33.000Z,2023-10-04T19:42:34.000Z,finished,,3,2e-05,128,bert-base-uncased,,3,0.495235651731491,0.479806721210479,0.498846918344497,0.495235651731491,0.496027696132659,0.478697937726974,0.497571915388107,0.496027696132659,0.0141047971777856,0.0119694374419166,0.013558757208545,0.0141047971777856,0.493720293045043,0.527272760868072,0.475804030895233,0.492063522338867,0.69754546880722,0.708422183990478,0.496898144483566,0.523809552192688,0.493720293045043,0.527272760868072,0.495235651731491,0.479806721210479,0.695855617523193,0.498846918344497,0.495235651731491,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
614,brisk-sweep-766,d62455888b3f74af3ad053569690a1603b417a0f,333,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T16:14:16.000Z,2023-10-06T16:08:43.000Z,finished,,5,2e-05,256,bert-base-uncased,,5,0.466370791196823,0.406143963336944,0.463189452886581,0.466370791196823,0.513047689199447,0.478671425580978,0.512149077653884,0.513047689199447,0.027189898603289,0.0398998534431064,0.0290908114346642,0.027189898603289,0.528782665729522,0.527272760868072,0.504569053649902,0.492063522338867,0.69417530298233,0.70777940750122,0.526874601840972,0.523809552192688,0.528782665729522,0.527272760868072,0.466370791196823,0.406143963336944,0.69672280550003,0.463189452886581,0.466370791196823,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
615,magic-sweep-187,d62455888b3f74af3ad053569690a1603b417a0f,184,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T03:45:37.000Z,2023-10-05T03:42:33.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.550214052200317,0.529048264026641,0.55234807729721,0.550214052200317,0.501692873239517,0.478664571046829,0.50098665356636,0.501692873239517,0.0311055465503023,0.0280071858889988,0.0309994515645843,0.0311055465503023,0.502740621566772,0.627272725105285,0.48023721575737,0.560784339904785,0.695995926856994,0.672711193561554,0.50186550617218,0.616666674613952,0.502740621566772,0.627272725105285,0.550214052200317,0.529048264026641,0.69014024734497,0.55234807729721,0.550214052200317,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
616,magic-sweep-157,d62455888b3f74af3ad053569690a1603b417a0f,172,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T02:15:43.000Z,2023-10-05T02:12:51.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.456986427307128,0.436767101287841,0.465307354927063,0.456986427307128,0.50045725107193,0.478554892539978,0.500398898124694,0.50045725107193,0.0273801617184672,0.0315356499964055,0.0264699297609369,0.0273801617184672,0.497270405292511,0.372727274894714,0.469862312078475,0.376623392105102,0.699211359024047,0.70513892173767,0.499153554439544,0.383333355188369,0.497270405292511,0.372727274894714,0.456986427307128,0.436767101287841,0.695774912834167,0.465307354927063,0.456986427307128,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
617,golden-sweep-626,d62455888b3f74af3ad053569690a1603b417a0f,182,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T06:14:00.000Z,2023-10-06T06:10:58.000Z,finished,,3,2e-05,128,bert-base-uncased,,3,0.52191013097763,0.507184505462646,0.525507748126983,0.52191013097763,0.501430290937423,0.478511804342269,0.50099651813507,0.501430290937423,0.0165415587590715,0.0211652813357298,0.0218309708888446,0.0165415587590715,0.491777598857879,0.336363643407821,0.472660928964614,0.309803932905197,0.698785006999969,0.6966552734375,0.496772050857543,0.349999994039535,0.491777598857879,0.336363643407821,0.52191013097763,0.507184505462646,0.692512571811676,0.525507748126983,0.52191013097763,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
618,flowing-sweep-259,d62455888b3f74af3ad053569690a1603b417a0f,216,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T07:21:39.000Z,2023-10-05T07:18:03.000Z,finished,,5,2e-05,256,bert-base-uncased,,5,0.517132759094238,0.498464435338974,0.517012417316436,0.517132759094238,0.501331084966659,0.47850152850151,0.501476198434829,0.501331084966659,0.0264196870561508,0.0278647683372194,0.0278613579628197,0.0264196870561508,0.507051467895507,0.6636363863945,0.482985466718673,0.65367966890335,0.698774635791778,0.657558917999267,0.509219110012054,0.649999976158142,0.507051467895507,0.6636363863945,0.517132759094238,0.498464435338974,0.6942138671875,0.517012417316436,0.517132759094238,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
619,dutiful-sweep-617,d62455888b3f74af3ad053569690a1603b417a0f,228,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T05:41:26.000Z,2023-10-06T05:37:38.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.467357337474823,0.440377861261367,0.463858872652053,0.467357337474823,0.501562511920928,0.478487032651901,0.501251608133316,0.501562511920928,0.0184691131424418,0.0198060646006321,0.0218087070694262,0.0184691131424418,0.497246652841568,0.236363649368286,0.476142585277557,0.238095253705978,0.69741404056549,0.73537278175354,0.504233956336975,0.269841283559799,0.497246652841568,0.236363649368286,0.467357337474823,0.440377861261367,0.696156561374664,0.463858872652053,0.467357337474823,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
620,faithful-sweep-583,d62455888b3f74af3ad053569690a1603b417a0f,222,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T03:18:48.000Z,2023-10-06T03:15:06.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.443585991859436,0.431872516870498,0.444117724895477,0.443585991859436,0.497472155094146,0.478435111045837,0.49906256198883,0.497472155094146,0.034630911800759,0.03353890254345,0.0383946278524035,0.034630911800759,0.507018506526947,0.472727298736572,0.477000474929809,0.46666669845581,0.697717428207397,0.715471863746643,0.505558252334594,0.476190507411956,0.507018506526947,0.472727298736572,0.443585991859436,0.431872516870498,0.694469094276428,0.444117724895477,0.443585991859436,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
621,sweepy-sweep-294,d62455888b3f74af3ad053569690a1603b417a0f,195,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T09:11:43.000Z,2023-10-05T09:08:28.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.451139003038406,0.418863803148269,0.451511204242706,0.451139003038406,0.506476718187332,0.478418797254562,0.507924842834472,0.506476718187332,0.0280069231830921,0.0306417814963913,0.0287864949603054,0.0280069231830921,0.502763271331787,0.472727298736572,0.479314357042312,0.46666669845581,0.696624994277954,0.704826891422271,0.501233875751495,0.476190507411956,0.502763271331787,0.472727298736572,0.451139003038406,0.418863803148269,0.697907626628875,0.451511204242706,0.451139003038406,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
622,daily-sweep-570,d62455888b3f74af3ad053569690a1603b417a0f,283,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T02:31:54.000Z,2023-10-06T02:27:11.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.496979475021362,0.454643219709396,0.486782491207122,0.496979475021362,0.50763372182846,0.478403276205062,0.509292721748352,0.50763372182846,0.0232270503566918,0.0254876960453692,0.0234153902415052,0.0232270503566918,0.508759975433349,0.718181848526001,0.485161483287811,0.676113367080688,0.694956243038177,0.660776197910308,0.506513357162475,0.6875,0.508759975433349,0.718181848526001,0.496979475021362,0.454643219709396,0.696982622146606,0.486782491207122,0.496979475021362,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
623,balmy-sweep-57,8f7df9cdce319b816ec586b7d86aabbb4b30a139,5955,otiefy,-,Tesla K80,5tgsh1kw,,2023-08-17T09:25:36.000Z,2023-08-17T07:46:21.000Z,finished,,3,2e-05,64,raruidol/ArgumentMining-EN-CN-ARI-Essay-Fin,,3,0.542496621608734,0.527041733264923,0.54704600572586,0.542496621608734,0.527776765823364,0.478391200304031,0.53477839231491,0.527776765823364,0.0129918773011837,0.0605334659538684,0.0108842660802366,0.0129918773011837,0.520385324954986,0.572916686534881,0.509376466274261,0.550724625587463,0.695862174034118,0.679117202758789,0.521883904933929,0.595108687877655,0.520385324954986,0.572916686534881,0.542496621608734,0.527041733264923,0.688480377197265,0.54704600572586,0.542496621608734,,,,,,,,,,4,,,,,,,561000000,encoder,debate_based_models
624,clean-sweep-54,8f7df9cdce319b816ec586b7d86aabbb4b30a139,9314,otiefy,-,Tesla K80,5tgsh1kw,,2023-08-17T08:00:35.000Z,2023-08-17T05:25:21.000Z,finished,,5,2e-05,64,raruidol/ArgumentMining-EN-CN-ARI-Essay-Fin,,5,0.542208135128021,0.511188209056854,0.553907811641693,0.542208135128021,0.531801271438598,0.47828961610794,0.539979767799377,0.531801271438598,0.0156353070759265,0.0692777149734792,0.020787334276495,0.0156353070759265,0.52077442407608,0.577083349227905,0.51307463645935,0.573544979095459,0.69554716348648,0.69608336687088,0.521858155727386,0.581140339374542,0.52077442407608,0.577083349227905,0.542208135128021,0.511188209056854,0.6858372092247,0.553907811641693,0.542208135128021,,,,,,,,,,4,,,,,,,561000000,encoder,debate_based_models
